date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
1984-12-01,1984,12,95.5,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-01-01,1985,1,97.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-02-01,1985,2,97.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-03-01,1985,3,97.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-04-01,1985,4,97.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-05-01,1985,5,97.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-06-01,1985,6,96.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-07-01,1985,7,96.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-08-01,1985,8,96.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-09-01,1985,9,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-10-01,1985,10,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-11-01,1985,11,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1985-12-01,1985,12,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-01-01,1986,1,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-02-01,1986,2,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-03-01,1986,3,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-04-01,1986,4,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-05-01,1986,5,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-06-01,1986,6,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-07-01,1986,7,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-08-01,1986,8,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-09-01,1986,9,95.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-10-01,1986,10,96.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-11-01,1986,11,95.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1986-12-01,1986,12,96.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-01-01,1987,1,96.7,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-02-01,1987,2,96.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-03-01,1987,3,96.5,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-04-01,1987,4,96.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-05-01,1987,5,96.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-06-01,1987,6,96.5,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-07-01,1987,7,99.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-08-01,1987,8,99.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-09-01,1987,9,98.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-10-01,1987,10,98.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-11-01,1987,11,98.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1987-12-01,1987,12,98.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-01-01,1988,1,98.7,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-02-01,1988,2,98.7,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-03-01,1988,3,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-04-01,1988,4,97.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-05-01,1988,5,98.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-06-01,1988,6,100.8,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-07-01,1988,7,101.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-08-01,1988,8,101.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-09-01,1988,9,101.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-10-01,1988,10,101.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-11-01,1988,11,101.5,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1988-12-01,1988,12,101.5,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1989-01-01,1989,1,101.2,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1989-02-01,1989,2,101.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1989-03-01,1989,3,101.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1989-04-01,1989,4,101.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
