date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
2019-04-01,2019,4,92.5,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-05-01,2019,5,92.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-06-01,2019,6,92.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-07-01,2019,7,92.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-08-01,2019,8,92.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-09-01,2019,9,92.5,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-10-01,2019,10,92.5,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-11-01,2019,11,92.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-12-01,2019,12,92.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-01-01,2020,1,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-02-01,2020,2,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-03-01,2020,3,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-04-01,2020,4,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-05-01,2020,5,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-06-01,2020,6,94.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-07-01,2020,7,94.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-08-01,2020,8,94.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-09-01,2020,9,93.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-10-01,2020,10,93.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-11-01,2020,11,93.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2020-12-01,2020,12,93.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
