date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
1990-08-01,1990,8,189.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-09-01,1990,9,189.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-10-01,1990,10,189.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-11-01,1990,11,188.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-12-01,1990,12,188.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-01-01,1991,1,189.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-02-01,1991,2,189.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-03-01,1991,3,188.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-04-01,1991,4,188.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-05-01,1991,5,188.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-06-01,1991,6,188.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-07-01,1991,7,185.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-08-01,1991,8,184.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-09-01,1991,9,182.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-10-01,1991,10,180.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-11-01,1991,11,179.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1991-12-01,1991,12,179.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-01-01,1992,1,177.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-02-01,1992,2,176.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-03-01,1992,3,179.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-04-01,1992,4,178.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-05-01,1992,5,173.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-06-01,1992,6,172.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-07-01,1992,7,172.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-08-01,1992,8,170.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-09-01,1992,9,170.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-10-01,1992,10,171.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-11-01,1992,11,169.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1992-12-01,1992,12,171.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-01-01,1993,1,169.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-02-01,1993,2,171.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-03-01,1993,3,172.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-04-01,1993,4,172.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-05-01,1993,5,174.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-06-01,1993,6,174.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-07-01,1993,7,173.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-08-01,1993,8,172.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-09-01,1993,9,172.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-10-01,1993,10,174.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-11-01,1993,11,175.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1993-12-01,1993,12,174.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1994-01-01,1994,1,173.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1994-02-01,1994,2,173.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1994-03-01,1994,3,172.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1994-04-01,1994,4,173.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1994-05-01,1994,5,174.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
